method,scenario,n,throughput_mbps_mean,throughput_mbps_std,embb_throughput_mbps_mean,embb_throughput_mbps_std,urllc_throughput_mbps_mean,urllc_throughput_mbps_std,center_embb_throughput_mbps_mean,center_embb_throughput_mbps_std,edge_embb_throughput_mbps_mean,edge_embb_throughput_mbps_std,min_embb_throughput_mbps_mean,min_embb_throughput_mbps_std,min_embb_satisfaction_ratio_mean,min_embb_satisfaction_ratio_std,mean_embb_satisfaction_ratio_mean,mean_embb_satisfaction_ratio_std,latency_violation_mean,latency_violation_std,rate_deficit_cost_mean,rate_deficit_cost_std,rate_violation_fraction_mean,rate_violation_fraction_std,drop_ratio_mean,drop_ratio_std,packet_deadline_miss_ratio_mean,packet_deadline_miss_ratio_std,worst_urllc_deadline_miss_ratio_mean,worst_urllc_deadline_miss_ratio_std,urllc_delay_p95_ms_mean,urllc_delay_p95_ms_std,urllc_delay_p99_ms_mean,urllc_delay_p99_ms_std,jain_fairness_mean,jain_fairness_std,avg_prb_embb_mean,avg_prb_embb_std,avg_prb_urllc_mean,avg_prb_urllc_std,avg_safety_reserved_prbs_mean,avg_safety_reserved_prbs_std,safety_activation_fraction_mean,safety_activation_fraction_std,safety_cap_hit_fraction_mean,safety_cap_hit_fraction_std,avg_urllc_class_share_mean,avg_urllc_class_share_std,std_urllc_class_share_mean,std_urllc_class_share_std,avg_embb_sla_weight_mean,avg_embb_sla_weight_std,avg_reference_urllc_share_mean,avg_reference_urllc_share_std,avg_reference_embb_weight_mean,avg_reference_embb_weight_std,avg_delta_rho_mean,avg_delta_rho_std,std_delta_rho_mean,std_delta_rho_std,avg_delta_beta_mean,avg_delta_beta_std,std_delta_beta_mean,std_delta_beta_std,inference_us_mean,inference_us_std
EDF,mixed_dynamic,5,8.156805440000001,0.1284470814396652,1.6938108800000002,0.14061785166966537,6.46299456,0.06765795652225999,1.6457792000000002,0.16217308539606692,0.04803168,0.034326873281905534,0.0,0.0,0.0,0.0,0.11505538338945005,0.008287687116698342,0.12024999856948852,0.02534340370701333,0.793891704082489,0.01396735062140559,0.9595033333333332,0.0010177862687661184,0.5774614221777881,0.005386972898767716,0.20589488702850076,0.04169860320268337,0.24750925906063506,0.052234418533656325,24.4,6.6558245169174945,48.0,12.186057606953941,0.5502722910766877,0.009909356300186481,2.79416,0.20120464209356592,103.20584,0.2012046420935662,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,7.5600000000000005,0.08944271909999162
EDF,hotspot_unseen,5,7.649735359999999,0.2168138425273808,1.65635312,0.2637649757829725,5.99338224,0.09731245167340116,1.5969904000000001,0.24569939601716578,0.05936272,0.03996394306311628,0.00276192,0.0038385171136781455,0.0023016,0.0031987642613984547,0.1117790579124579,0.017715983438280573,0.1304199978709221,0.02888130030772676,0.8174371123313904,0.0241930691310798,0.9601,0.0,0.5811061616004789,0.010376295549368648,0.20845669904240896,0.04359314408725822,0.29376474752314347,0.06078760222886422,33.30999999999985,10.068788407747663,61.8,17.22498185775532,0.5073890297326578,0.012483939782824211,2.72208,0.4416143702372014,103.27792,0.44161437023720107,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,7.5200000000000005,0.044721359549995635
EDF,tight_sla,5,7.98820528,0.2539241579310487,3.06213616,0.3340480711272079,4.926069119999999,0.08706209647758337,2.9791708800000003,0.34416715713738877,0.08296528,0.03771205161048653,0.0061788799999999994,0.004747721124076266,0.005388014814814815,0.004391614489940788,0.20641454051627384,0.02132225471727742,0.013209999911487103,0.0072402648448912695,0.770354402065277,0.028037774374324184,0.9522566666666666,0.011135164520063866,0.5041373121589243,0.014222069977231435,0.04534778428673438,0.017185640928791438,0.06671340416983805,0.02104163849146288,5.0,0.7071067811865476,7.6,1.51657508881031,0.5850656632762133,0.027737557896363438,5.02652,0.5013138857043559,100.97348,0.5013138857043548,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,7.5200000000000005,0.044721359549995635
DeadlineAwarePF,nominal_hetero,5,19.755597119999997,0.136067339419981,14.80103136,0.1114798256739216,4.9545657599999995,0.037979073203647316,8.99724432,0.0028024495342468306,5.80378704,0.11010664956835252,1.6272064,0.0911859431833656,1.2118222424242422,0.000381645198910196,1.4070182453423121,0.01628129320572483,0.0006699999852571636,0.0010614553435620482,0.00012967445072717965,0.0001852401124697513,0.0025166666666666666,0.003727227149265553,8.437582237082684e-05,0.00018699374976975,0.0023999807113260704,0.002809016693905709,0.004551416487249843,0.00563102342842244,1.4,0.5477225575051661,3.2,1.3038404810405297,0.8718636451348531,0.0031762923929351634,77.75582,1.9761692442703365,28.24418,1.9761692442703376,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,25.580000000000002,1.8566098136118956
DeadlineAwarePF,load_surge,5,22.491396639999998,0.3065031339321142,17.5989768,0.253958676576171,4.89241984,0.09230727530746438,10.74371248,0.003436318104017225,6.855264319999999,0.2555987291258546,1.92526368,0.22197384201106224,1.4469011515151515,0.00032957923198546424,1.6691110413019081,0.03901488685598956,0.0011049999855458736,0.0014861232966642155,0.0,0.0,0.0,0.0,0.0034863511447091656,0.004986919218513163,0.0022252287326898043,0.002942396989979011,0.0042034539917196415,0.0056745330697600795,1.4,0.5477225575051661,2.8,1.0954451150103321,0.8337733516335122,0.007416240498026085,78.78428,3.3688668676574323,27.215719999999997,3.3688668676574327,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,27.459999999999997,6.008993260106056
DeadlineAwarePF,edge_fade,5,17.722169760000003,0.6418173608063639,12.8028552,0.6353149332256556,4.919314560000001,0.038882801419239325,8.713558879999999,0.43716693223256453,4.08929632,0.21389535869418036,0.9680945599999999,0.08020020323046574,0.8904387111111112,0.06801428636692183,1.1439195499438832,0.05696982509266974,0.03805999979376793,0.019888537428390533,0.00588157496531494,0.0041520160828533,0.08368,0.04201510707141209,0.060489329484354905,0.023944336981753654,0.06311014343984925,0.028740436915208972,0.0888995557687027,0.036300304468345666,7.6,2.3021728866442674,18.6,5.128352561983234,0.8320690848888942,0.009486255538938695,57.0384,6.06539193581091,48.9616,6.06539193581091,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,25.500000000000004,6.113509630318742
DeadlineAwarePF,bursty_urllc,5,22.34946208,0.368973658014596,14.37338656,0.4041198697770345,7.976075519999999,0.06565895179815188,8.96304944,0.080930069351558,5.4103371199999994,0.3395640103043195,1.5140060800000001,0.12050465438526423,1.2116722356902356,0.0005129306746277006,1.3496844273849606,0.051032971612459926,0.043710000813007355,0.025010446498877483,0.0004020158728962997,0.000641110967260093,0.009693333333333333,0.01093162207136302,0.008925636210963421,0.011808432129586228,0.075562897455745,0.041514392969772156,0.09336293718772283,0.05183444312587629,9.289999999999418,4.956863927929336,25.0,9.327379053088816,0.9389605639414611,0.00632302848636454,57.81712,5.246252208195863,48.18288,5.246252208195863,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,25.06,1.607171428317465
DeadlineAwarePF,mixed_dynamic,5,21.07828576,0.7089014137457259,14.613988160000002,0.7541037036557557,6.464297599999999,0.06781789239780293,9.772103040000001,0.39756670361805696,4.841885120000001,0.3703006902857621,1.17365056,0.14410593047882517,1.0867134814814814,0.13343141711002332,1.319019190123457,0.0756326259597191,0.06775500103831292,0.01471240199928262,0.00034594472963362933,0.0005296747599226482,0.009786666666666667,0.014148220343523381,0.0637728173344914,0.020406635975536665,0.10840422208317042,0.024642688408833168,0.13145719482760715,0.027717099374854965,18.6,6.268971207462991,42.6,11.081516141756055,0.8684902970809405,0.0065380344102173756,55.48936,3.4597888624885775,50.51064,3.4597888624885775,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,23.44,0.4449719092257398
DeadlineAwarePF,hotspot_unseen,5,19.911974559999997,0.3326122617566101,13.91767888,0.3292460007732099,5.9942956800000005,0.09719200561297252,8.51994336,0.13960286370403766,5.39773552,0.24744881797323665,1.49780432,0.23153351327778024,1.0671848888888888,0.06424123024027968,1.313400979349046,0.03977246591161486,0.08391500115394593,0.02657747895241023,0.0007643021177500487,0.0007012892118975241,0.022503333333333334,0.021078735994150864,0.09570345807825247,0.010541954568719349,0.12708053419988546,0.03858875596968262,0.17740668140374583,0.05468047516158172,25.6,11.781341180018513,55.2,18.86001060445089,0.8877484849590346,0.00944457388550919,57.64502,3.8399861493239795,48.35498,3.8399861493239795,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,23.56,0.9208691546577068
DeadlineAwarePF,tight_sla,5,19.816756320000003,0.17600968905930178,14.89005168,0.09390062089438965,4.92670464,0.08639592142669725,9.000897120000001,0.004474464029579263,5.88915456,0.09487359558047763,1.6961019199999998,0.09805501132176773,1.2124390303030304,0.0008824701692593624,1.4196631149270484,0.014646642104721204,0.0011399999901186674,0.0005278494059858511,3.2730265229474756e-05,5.6701228764483625e-05,0.00046,0.0006857275130999355,0.0,0.0,0.0038950182951618976,0.0018792987045116686,0.006618049152418015,0.002442540600327571,1.6,0.5477225575051661,3.4,0.5477225575051661,0.8722341737965749,0.005563039059110629,76.91342,2.2451815532379555,29.086580000000005,2.2451815532379578,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,24.72,0.3033150177620619
SLAWeightedPF,nominal_hetero,5,19.83740784,0.10889300357234949,14.883006080000001,0.08914636836771156,4.95440176,0.03796223328056448,8.99695312,0.003361615687730697,5.88605296,0.08758985161197602,1.70375216,0.0715951199329115,1.2118222424242422,0.000381645198910196,1.4194724008978676,0.012970449494156223,0.0007400000002235174,0.001089523981641655,2.350165887037292e-05,5.2551306818164766e-05,0.0005233333333333333,0.00117020890822489,0.0,0.0,0.0027885196971865964,0.0029747994418193573,0.004773453533886523,0.005586820175340737,4.0,0.0,5.2,0.4472135954999579,0.8737336429121445,0.0024256416289072315,78.18485999999999,1.9913148804244896,27.815140000000003,1.9913148804244891,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,30.48,0.3114482300479485
SLAWeightedPF,load_surge,5,22.58696368,0.2646305531642791,17.6948088,0.21587592654374343,4.89215488,0.09233298092378497,10.74351744,0.00377530075729073,6.951291360000001,0.21782300030944377,1.9774803200000002,0.1860891382026151,1.4468837575757576,0.0003213112054153397,1.683100342312009,0.03307068092251653,0.0012000000016996637,0.0016096389191915933,0.0,0.0,0.0,0.0,0.0024628660219384014,0.0036582434937235267,0.0024186628980253535,0.0031881936067346185,0.004496622379742033,0.006214093564240372,4.0,0.0,5.0,0.0,0.8354320160635575,0.0064467962022353754,79.19618,3.372061791693623,26.80382,3.372061791693622,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,30.76,0.4219004621945789
SLAWeightedPF,edge_fade,5,17.713456639999997,0.9038222993843694,12.79424576,0.8968636984063781,4.9192108800000005,0.03903830511730701,8.55851888,0.6293252153747155,4.23572688,0.27508073904487024,1.04408192,0.07211256182962852,0.9633053333333332,0.06382977013491432,1.1545375157126823,0.07902283990165496,0.03900499977171421,0.02029909439791971,0.002551226747164037,0.003689762195449014,0.05508,0.06598591326942439,0.05671785120972968,0.032951570045916076,0.06420910105255424,0.028420517877079672,0.09157597390078036,0.03624588718015348,7.6,2.3021728866442674,18.6,5.128352561983234,0.8441498400239486,0.01486663285518681,57.360339999999994,6.099551313252477,48.639660000000006,6.099551313252477,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,29.859999999999996,0.618869937870632
SLAWeightedPF,bursty_urllc,5,22.46450304,0.39452218450592635,14.48862656,0.4361366238267644,7.975876480000001,0.06567426099311612,8.94715296,0.1164317889669659,5.541473600000001,0.33789921789456734,1.5773896,0.1314917106302903,1.2096408484848484,0.004964404690414668,1.3673406895622895,0.053800982483011565,0.044370000064373014,0.025037386898653678,7.056729300529696e-05,9.0261616190465e-05,0.006703333333333334,0.01087921948793509,0.007213344491365738,0.012511219308590636,0.0781483978025896,0.04172891991591488,0.09641175353932097,0.05241648889419145,9.8,4.604345773288535,25.2,9.444575162494075,0.9423976273033144,0.005549326796131304,58.39675999999999,5.302265843297562,47.60324000000001,5.302265843297562,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,31.4,0.7106335201775953
SLAWeightedPF,mixed_dynamic,5,20.85404752,0.8394554181522401,14.389935839999998,0.888564592597549,6.464111679999999,0.06774866674903644,9.448274080000001,0.5290107104559908,4.941661760000001,0.37269581522883766,1.2376832,0.12750753389380562,1.1460029629629627,0.1180625313831533,1.3113713223344559,0.08432155395730521,0.06812499836087227,0.015608620510403485,1.1910992907360195e-05,2.6633789820375254e-05,0.0008233333333333334,0.001841029301474827,0.06629018245941186,0.023873565519760685,0.10999420696405449,0.024325157741675957,0.13427624231805366,0.02750823692198982,18.56999999999971,6.507649345193741,42.4,10.737783756436894,0.881726825154136,0.01048668553896495,55.90254,3.474415085737454,50.09746,3.474415085737454,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,30.54,0.23021728866442637
SLAWeightedPF,hotspot_unseen,5,19.97757888,0.3352159285416376,13.983542719999999,0.32366889518350717,5.99403616,0.09722447590667674,8.50637888,0.13538998791296175,5.47716384,0.24448331362374826,1.53658176,0.20723854477265566,1.0891806666666666,0.050793223815343264,1.3238736856341187,0.03900824442516546,0.08482500016689301,0.026858152525836804,0.0003558761440217495,0.0004955439776689358,0.014356666666666667,0.020454752232400394,0.09337792687106758,0.010041705987023638,0.12976295626347661,0.03920705238169994,0.1812241569331274,0.05601223320362951,25.4,11.82370500308596,54.40199999999968,19.473906131025966,0.8905192241057518,0.00859539761154314,58.04464,3.8684459900585413,47.95536,3.8684459900585413,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,30.340000000000003,0.5224940191045259
SLAWeightedPF,tight_sla,5,19.860222560000004,0.15279901235534385,14.933714079999998,0.07379900686724646,4.92650848,0.08651848498460911,9.00080624,0.004421825628402596,5.93290784,0.07455725173346968,1.73701568,0.07744973211698018,1.2124390303030304,0.0008824701692593624,1.426353817396184,0.011509746413184137,0.0012650000047869981,0.0006216409709507467,6.485435278591467e-07,8.881828734721672e-07,7.999999999999999e-05,0.00011925695879998877,0.0,0.0,0.005758904743523386,0.0024267817878747804,0.009673218475767109,0.0032247900174044017,4.0,0.0,5.0,0.0,0.8731918005645939,0.004897955549883067,77.31676,2.250983326904042,28.68324,2.250983326904045,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,30.32,0.465832587954085
ReferenceClassPF,nominal_hetero,5,19.80247424,0.11883675531403548,14.847908479999997,0.0965369905005943,4.9545657599999995,0.037979073203647316,8.99712976,0.0030276532113175255,5.85077872,0.09507177375368572,1.67081008,0.07772832665349222,1.2118222424242422,0.000381645198910196,1.4141309860830527,0.014052263687651265,0.0032649999455315994,0.0029705112670334673,4.016433358629001e-05,8.390757394840024e-05,0.0008066666666666667,0.0013052032621609386,0.0,0.0,0.007461785934324122,0.006570075384704597,0.009757718740843023,0.008086526323974374,2.4,0.5477225575051661,5.4,2.073644135332772,0.8729659028863102,0.002701079519981856,77.86648,1.942906254043154,28.133519999999997,1.9429062540431536,0.35948,0.2621409296542606,0.014879999999999999,0.009093239246825082,0.0079,0.005989156868875619,0.2673272525285636,0.01779782889911224,,,1.1560795913292052,0.04074986858786558,0.2673272525285636,0.01779782889911224,1.1560795913292052,0.04074986858786558,0.0,0.0,,,0.0,0.0,,,117.45,0.8231038816577139
ReferenceClassPF,load_surge,5,22.5489736,0.2804147604326134,17.656580480000002,0.23079715904636286,4.8923931199999995,0.09229035018436124,10.74369888,0.003464687118918286,6.9128816,0.23250403589168042,1.95426912,0.20125790152665293,1.4469044242424243,0.00033162209509887664,1.6774467435465765,0.03537506475283256,0.0028900000783323777,0.003895775107410802,0.0,0.0,0.0,0.0,0.0029018367981800824,0.004226194806224031,0.005253552246333364,0.005550442612865787,0.007553556472112981,0.007749841728609152,2.2,0.44721359549995787,4.8,2.16794833886788,0.8347480723077535,0.006825122094589602,78.87298,3.322933809452123,27.127020000000005,3.322933809452122,0.25322,0.21613831682512935,0.0111,0.007286288492778748,0.00558,0.005309143057029072,0.25800915142462627,0.030890584965749538,,,1.1236593140689817,0.04233812376445181,0.25800915142462627,0.030890584965749538,1.1236593140689817,0.04233812376445181,0.0,0.0,,,0.0,0.0,,,117.38,0.4604345773288547
ReferenceClassPF,edge_fade,5,17.79307888,0.749306121151902,12.874228639999998,0.7425119416578069,4.91885024,0.0384726062643017,8.65515664,0.5124908956579498,4.219072,0.24031567247102312,1.0293649599999999,0.07451823628487196,0.9501769481481481,0.06502829708789853,1.1587167736251403,0.06631406693668061,0.11641500145196915,0.07353769823831514,0.0024648662190884353,0.002729526028601307,0.05345,0.0448245716345647,0.05442645347327334,0.025483220969962098,0.15513160323895075,0.08062046564177046,0.1701262214277154,0.08173122209541664,19.0,10.319883720275147,38.0,15.378556499229699,0.8398722517062472,0.011310968320394042,57.66161999999999,5.96703289055792,48.33838000000001,5.96703289055792,6.341139999999999,3.1485494196534374,0.19660000000000002,0.08947376710522474,0.16254,0.08357492446900565,0.4462688060718765,0.050341041472825754,,,2.0333029659043187,0.23823668048535399,0.4462688060718765,0.050341041472825754,2.0333029659043187,0.23823668048535399,0.0,0.0,,,0.0,0.0,,,126.16,2.9938269823087613
ReferenceClassPF,bursty_urllc,5,22.452266559999998,0.33717800830654565,14.476196960000001,0.37038578945111844,7.9760696,0.06565914846112485,8.9700304,0.06528143812876645,5.50616656,0.3197481725750561,1.55789552,0.11973324017611817,1.212147696969697,0.0007830445690135543,1.3638574606060607,0.04777642784958999,0.10139000043272972,0.05851565351452264,0.00010338207066524774,0.00019025519651815997,0.0034333333333333342,0.006301135259265235,0.006189004932208264,0.00928412537683203,0.16719823848606474,0.09060433850991507,0.17619571651989077,0.08998574880931498,23.0,14.212670403551895,43.6,17.096783323186852,0.9411710520288255,0.005902224044195227,58.44638,5.042952261027264,47.55362,5.042952261027264,4.980659999999999,2.6082766605557777,0.15433999999999998,0.07477043533376009,0.12467999999999999,0.0676037498959932,0.44108960012356685,0.04277318305427228,,,1.5323536043173356,0.2091681639617109,0.44108960012356685,0.04277318305427228,1.5323536043173356,0.2091681639617109,0.0,0.0,,,0.0,0.0,,,129.14000000000001,1.8283872675120032
ReferenceClassPF,mixed_dynamic,5,21.07814496,0.7427544825570079,14.61423536,0.7902867112257221,6.463909599999999,0.0672757630818114,9.66092224,0.4527108191454326,4.95331312,0.35247436381494746,1.22926032,0.12704844904599186,1.138204,0.11763745282036286,1.3272489657687991,0.07652711695877805,0.13519000113010407,0.02782668856744765,5.358175258152187e-05,0.00011981244112585774,0.0020533333333333332,0.004591392913799567,0.059011777161148235,0.019382291166076353,0.20388115204760426,0.043842887715456066,0.21341867024091615,0.04434122435966811,47.8,18.619881847100967,69.6,22.963013739489856,0.8754732718860178,0.008441940540363525,56.36324,3.3387469689989984,49.63676,3.3387469689989984,6.456360000000001,1.2944952174496438,0.19696,0.03813073563413116,0.16448000000000002,0.03327772528283747,0.4581830490287361,0.02916663275685719,,,1.872956928030509,0.14954449820486307,0.4581830490287361,0.02916663275685719,1.872956928030509,0.14954449820486307,0.0,0.0,,,0.0,0.0,,,128.89000000000001,0.8264381404557763
ReferenceClassPF,hotspot_unseen,5,20.07186032,0.2849037818478921,14.077564640000002,0.2735508105328307,5.9942956800000005,0.09719200561297252,8.58460464,0.09616548014733803,5.492959999999999,0.23179906340311232,1.53875056,0.21574124535352068,1.0973101481481482,0.051475173564124975,1.331564354208754,0.03570373507281771,0.14672000110149383,0.03630386596262248,0.00010801419557537884,0.00016795722928299113,0.007209999999999999,0.009878017119959968,0.090187944923062,0.008481159151403787,0.199274256924103,0.048891455043370634,0.2492229500810499,0.06312752712823412,56.2,28.804513535208333,84.0,27.883686987197372,0.8889950261670041,0.008409461538928301,58.65952,3.644518567245884,47.34048,3.644518567245884,6.811400000000001,1.4649858224569956,0.19994,0.041019787907789096,0.17674,0.03954539164049334,0.43590092635419425,0.03210529915662385,,,1.6915095109035594,0.12548376501156103,0.43590092635419425,0.03210529915662385,1.6915095109035594,0.12548376501156103,0.0,0.0,,,0.0,0.0,,,127.83999999999999,2.655748482066775
